date,Daily_Return
2019-07-30,0.0010609291753669314
2019-07-31,-0.00022754550972614584
2019-08-01,-0.000756640999697411
2019-08-02,0.003906183524951201
2019-08-05,-0.001314300713358585
2019-08-06,-1.5929090115274214e-05
2019-08-07,-0.0009905264390628332
2019-08-08,-0.0006980517038436274
2019-08-09,-0.0006273209045675188
2019-08-12,0.00017109538974380278
2019-08-13,0.0010777151435736876
2019-08-14,0.00013172535301442245
2019-08-15,-0.0007655456968479468
2019-08-16,-3.3898190607284384e-05
2019-08-19,1.1402432854801248e-05
2019-08-20,-1.237885201121891e-06
2019-08-21,0.0013183613298786145
2019-08-22,-0.001818695143485649
2019-08-23,0.0015042455590399406
2019-08-26,-0.00011888628988299121
2019-08-27,-0.00017536645181814858
2019-08-28,-0.0006852356781872349
2019-08-29,0.0005848935622898566
2019-08-30,-0.0014251666259479379
2019-09-03,0.0005638369876670435
2019-09-04,0.000817052436581367
2019-09-05,0.0017220994825821734
2019-09-06,-0.0004071093369288903
2019-09-09,0.0012080461604999648
2019-09-10,0.0006358003573156967
2019-09-11,-0.0029606715386698568
2019-09-12,-0.001075959457440545
2019-09-13,0.0004139665617348687
2019-09-16,0.0011409800663104708
2019-09-17,0.00022318504234131176
2019-09-18,-0.0012517567581786793
2019-09-19,0.0011877226514851458
2019-09-20,-0.0009013709647284207
2019-09-23,0.0005613359477645297
2019-09-24,-0.0020087159041564107
2019-09-25,0.0020932184537432175
2019-09-26,-8.250239966378636e-05
2019-09-27,-0.0009154254148162622
2019-09-30,-0.0001336080667708739
2019-10-01,0.0007470021611850619
2019-10-02,0.00071830389125771
2019-10-03,0.00176831549305545
2019-10-04,0.0004760654140472109
2019-10-07,-0.0039039950651390543
2019-10-08,0.00034576647558060003
2019-10-09,0.000992769644980962
2019-10-10,-0.0011769807658872367
2019-10-11,0.0006879475190266771
2019-10-14,-0.00013974755477030865
2019-10-15,0.0005187684494338818
2019-10-16,0.003221945064021181
2019-10-17,-0.002548650826391774
2019-10-18,-0.0010375278781893371
2019-10-21,-0.0005982754898530285
2019-10-22,-0.00017628447320794383
2019-10-23,0.0002862928049209845
2019-10-24,0.0022808313548854375
2019-10-25,-0.002069948650281761
2019-10-28,0.0007588230047084199
2019-10-29,0.0009178367785060981
2019-10-30,-0.0001895279949299944
2019-10-31,-0.000606132755610167
2019-11-01,-0.0009373159436658618
2019-11-04,0.000542647955265485
2019-11-05,-0.0010979223362526103
2019-11-06,-0.0001819804901272981
2019-11-07,0.0005270537906989503
2019-11-08,0.0004930073024493886
2019-11-11,0.0003385368272210698
2019-11-12,-0.00032096293607530857
2019-11-13,-0.0004822451997857913
2019-11-14,0.0008600852323021879
2019-11-15,-0.00011686384537223926
2019-11-18,-0.0008869028969079595
2019-11-19,0.0008454402852113851
2019-11-20,-0.0020797574736075575
2019-11-21,0.0014415924011179637
2019-11-22,0.0007506669849568492
2019-11-25,-0.0008122970999021595
2019-11-26,0.0006963457225384051
2019-11-27,-0.0007680679513387689
2019-11-29,-0.0005863006263010506
2019-12-02,0.0011881569860616725
2019-12-03,-0.0006081577487222489
2019-12-04,0.0006605113864452949
2019-12-05,5.285989725045681e-05
2019-12-06,-0.0006252950941811886
