date,Daily_Return
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0003028452863216291
2019-12-06,-0.0001524862945692096
2019-12-09,-3.921145897722855e-05
2019-12-10,0.0006458047323352201
2019-12-11,0.00014341916769011753
2019-12-12,0.0009512880676803004
2019-12-13,0.0006685775769217361
2019-12-16,0.00019047852666798093
2019-12-17,0.00039052055097399396
2019-12-18,-0.0006975500708074067
2019-12-19,-3.0826057719757216e-06
2019-12-20,0.00031337064561820505
2019-12-23,-1.7913863289531484e-05
2019-12-24,0.00016506862273013567
2019-12-26,-0.00036591754094228435
2019-12-27,2.175570832552154e-05
2019-12-30,0.00040256780817959914
2019-12-31,0.0008268898040684203
2020-01-02,-0.0004065083155423421
2020-01-03,-0.0006791610052241381
2020-01-06,-0.00043394002121488473
2020-01-07,-0.00045161751062239297
2020-01-08,0.0001351238158200374
2020-01-09,0.0007353431312913106
2020-01-10,-0.0005666910562507343
2020-01-13,0.0001329148516402423
2020-01-14,0.0008750654464755314
2020-01-15,4.075040250062223e-05
2020-01-16,0.000530230247105079
2020-01-17,-0.0009246889793764757
2020-01-21,-0.0007648479802507824
2020-01-22,1.1014871083236955e-05
2020-01-23,0.0010182755143992583
2020-01-24,4.098866176716065e-05
2020-01-27,-0.000518552290791674
2020-01-28,-0.00010081474153400549
2020-01-29,5.289354465753959e-06
2020-01-30,-0.001678041522871987
2020-01-31,-0.00038272301759390004
2020-02-03,0.0013630759972955708
2020-02-04,0.001386985245181771
2020-02-05,0.0021959779896041365
2020-02-06,-0.0007947814816868792
2020-02-07,-0.0002472957980828028
2020-02-10,0.0005244223726694752
2020-02-11,-0.001150792763502273
2020-02-12,0.001052252188232572
2020-02-13,-0.0006453683745581973
2020-02-14,-0.0011461716825201806
2020-02-18,0.00042047328431538133
2020-02-19,6.577934521656559e-05
2020-02-20,0.0004706970647359032
2020-02-21,0.0006827781059628446
2020-02-24,0.0011393992286059529
2020-02-25,-0.00041257031408359346
2020-02-26,-0.00042837370562742727
2020-02-27,0.001559845507522306
2020-02-28,0.002237009857599892
2020-03-02,0.00022194551657195305
2020-03-03,0.0002768044179102258
2020-03-04,-0.0011617265130877685
2020-03-05,-0.0017297958507016542
2020-03-06,0.0005457845683640716
2020-03-09,-0.0019201506150962055
2020-03-10,0.004626751582325284
2020-03-11,0.0002568457576304084
2020-03-12,0.0008264796337182911
2020-03-13,-0.005553730951956548
2020-03-16,0.005020985161889202
2020-03-17,-0.002343501247703439
2020-03-18,0.0005919807477356986
2020-03-19,0.006282487152386995
2020-03-20,0.001955671272055204
2020-03-23,0.004059380448634187
2020-03-24,0.005354003373076566
2020-03-25,0.005614846039747823
2020-03-26,0.002002117611958454
2020-03-27,0.0013632339114293401
2020-03-30,0.0011593112578291986
2020-03-31,0.0033403289062337027
2020-04-01,-0.000130363354723384
2020-04-02,0.0006226984814614589
2020-04-03,0.0013485405719884103
2020-04-06,0.002453251252763078
2020-04-07,0.0023858302287362854
2020-04-08,0.0030552566254025137
2020-04-09,0.0041728404514027595
2020-04-13,-0.00011474679833767265
2020-04-14,-0.0009252363406000441
2020-04-15,-0.0014663884875517619
2020-04-16,-0.001763600373584473
2020-04-17,0.0018327529348176608
2020-04-20,-0.001487025789419727
2020-04-21,8.87009328511823e-05
2020-04-22,-0.0001197278056656037
2020-04-23,0.002698768105017013
2020-04-24,0.0003305451116506486
2020-04-27,0.0013677589238996202
2020-04-28,0.003566743726390653
2020-04-29,0.0039995007734905386
2020-04-30,-0.0015571716128767177
2020-05-01,-0.00013951297421743725
2020-05-04,-0.00013227559287898316
2020-05-05,0.0017405855773244827
2020-05-06,-0.0011250693857227656
2020-05-07,-0.000715434902460288
2020-05-08,0.0004971653901646444
2020-05-11,-0.0019298724349556817
2020-05-12,-0.0021007005503760334
2020-05-13,-0.001278784324464488
2020-05-14,-0.0002505604519400517
2020-05-15,-5.5253518023157255e-06
2020-05-18,0.0009240534917756005
2020-05-19,-0.0010132376654339303
2020-05-20,0.0016169460228985244
2020-05-21,-0.001706698081318736
2020-05-22,-0.0011814633337390301
2020-05-26,0.0018421906474259675
2020-05-27,0.004987357063136022
2020-05-28,-0.0015927994031287307
2020-05-29,-0.0002665735767056754
2020-06-01,0.00024102863811181763
2020-06-02,-0.0008328372767444359
2020-06-03,0.0033660749975863435
2020-06-04,0.002815259907422263
2020-06-05,0.0004804602219257159
2020-06-08,0.004818819748031
2020-06-09,-0.0014168326596417646
2020-06-10,6.861970672744633e-05
2020-06-11,0.0035745086742937637
2020-06-12,-0.000708453092930883
2020-06-15,-0.0009934416474938201
2020-06-16,-0.001155773504096902
2020-06-17,-0.0003547220445339061
